time,latitude,longitude,si_mean
UTC,degrees_north,degrees_east,MMol' 'M-3
2020-01-01T00:00:00Z,0.025,-29.975,52.5850126865364
2020-01-01T00:00:00Z,10.025,-29.975,52.5054151231435
2020-01-01T00:00:00Z,-9.975,-29.975,110.94963708242288
2020-01-01T00:00:00Z,0.025,-39.975,33.30486064780575
2020-01-01T00:00:00Z,10.025,-39.975,50.343575369593445
2020-01-01T00:00:00Z,20.025,-39.975,49.541614291132454
2020-01-01T00:00:00Z,-19.975,-39.975,1.5836105755015855
2020-01-01T00:00:00Z,45.025,-29.975,15.779000847511556
